,Review_Date,Author,Rating,Review_Title,Review,Review_Url
2710,16 May 2002,snakebitt,9," Behold the return of the Force
","The only thing that could possibly have pushed this film farther towards perfection is if Lucas had titled it in a way that let us rearrange the letters in the title to call the film 'Complete Redemption and Deliverance'. Episode I soured many fans, despite it not being entirely worthless--there were good parts in it, and overall it was a decent movie.  But anyone who insists that it had no weaknesses whatsoever is quite possibly due for a cat-scan.",/review/rw4019444/?ref_=tt_urv
2711,12 July 2002,phenomenal cat,," For hardcore, joyless, continuity-obsessed geeks only
","This one is dumb. I mean, lousy-TV dumb. ""Battlestar Galactica"" dumb. Dramatically infantile, with laughable, wooden dialog--an endless strings of unwatchable cliches. And so, so long and boring. Ridiculously convoluted. You need to take notes, except that you're bored, it's nice out, and your mind keeps wandering. Looks fantastic, but even the big effects sequences are starting to wear thin as Lucas churns out more from the same trusty molds: a dogfight in an asteroid belt, a high-speed air-car chase through a busy futuristic metropolis. No jaw-dropping moments, no ""holy-cow-how-do-they-even-THINK-of-this-stuff"" set pieces, no really inspired creative vision. And--most unforgiveably for a popcorn flick--not a single iota of FUN. I suspect that the fans who praise this dreck are emotionally and psychologically wound up in the Star Wars ""universe"", and really don't give the slightest damn about the actual Star Wars FILMS. Because, evaluated against even the most basic criteria (characters, plot, pacing, tension, etc), this film is an embarrassment.",/review/rw4019444/?ref_=tt_urv
2712,17 May 2002,fbsoft,7," Not so hot as episode 1
","Well what can i say i expected this movie to rock,rock,rock. But instead i found more of a drama then Sience Fiction movie . The first part ( about 1 hour ) of the movie STINKS i mean c'mon it is kinda interesting but it ain't worth it . I mean i saw better movies . The last part is nicer but still ... it could use some improving",/review/rw4019444/?ref_=tt_urv
2713,16 May 2002,MidnightsEdgeKevin,8," Significantly better than Episode 1.
","Going into this movie, I expected a repeat of Episode 1. Terrible lines in places, annoying characters, a bit of a lack of plot, and a very disconnected sense of continuity with the rest of the Star Wars universe.",/review/rw4019444/?ref_=tt_urv
2714,17 May 2002,hunter_d1138,10," Hey look everybody George is back.
","Well what could be only explained as a long three years of booze and drugs; George Lucas seems to have kicked the habit and paid his dues for what is in my opinion the best Star Wars ever.  So what's different, well without giving away anything let's just say that Star Wars actually has been revamped and duely named Star ""WARS"".  That's right, the battles that Star Wars fans hunger are back, the hot flashy quick love scenes have returned, and the story has a thick background and even though fans know the ultimate outcome, the question is? Do you really.  Sure they got there but how and at what cost.  So you think you know how it all happens, go and see this movie so you can defiately be proven wrong!  Excellent, vibrant, and colorful digital effects and I will spoil this much, just the right amount of Jar Jar!, he only appears for maybe three to four scenes and is in total only in the movie approximately two minutes.  So there is good news all around, great battles, little Jar Jar, nice Amidala outfits (a little more racey than Episode I), and so many plot twists and shockers that you'll have to watch it several times to put it together.  It's good to have you back George and to see that you've put the Wars back in Star!!! Anyone that doesn't like these film please inform me, I'd be more than happy to say that you yourself are a dull idiot that will never ever have a moment of happiness and should you decide that you do need to get a life, don't you certainly don't deserve it!",/review/rw4019444/?ref_=tt_urv
2715,18 May 2002,jcab,6," A real pity, but not really disappointing
","It is definitely better than the first one. But... Characters are pretty bland, and the story is pretty ridiculously bland. Emotional buildup is nonexistent, and the movie is just a succession of cliches. In many ways, it's just like a souped up version of your typical action/soap TV series. Characters have no life of their own. If that's all you want, you'll probably like it.",/review/rw4019444/?ref_=tt_urv
2716,9 June 2002,Lindwurm,6," A product of its time - loud, fast, colorful and ... shallow.
","Just like ""The Phantom Menace"", this movie lacks what made the original trilogy become a legend: a soul. The mysterious force, the energy field ""that surrounds us all"", which could only be utilized by some natural talents was e.g. something that contributed to the ""magic"" of episodes 4 to 6, now it has been reduced to something controlled by miniature lifeforms called the midichlorians (what a stupid attempt to bring a ""scientific"" explanation into the SW universe) and which is now only used in some ridiculous action scenes (which are not only inspired but stolen from ""The 5th Element"") to compensate for the lack of creativity to make up a story for a 2-hour movie.",/review/rw4019444/?ref_=tt_urv
2717,27 May 2002,Steffelin,," Too long/much/slow/little/funny
",Warning: Possible Spoilers in this article,/review/rw4019444/?ref_=tt_urv
2718,18 May 2002,rogueone99,10," Attack of the critics
","SO Ep2 rolls around and as usual with anything Lucas does, theres lovers of it and the haters. The film in my eyes delivered the goods, I mean an army of Jedi going toe to toe with so many bad guys  cant be a bad thing can it? And of course Yoda vs Dooku, worth the ticket price alone. McGregor, now settled into the role of Obi-Wan, did a good job of turning himself into Sir Alec Guiness, something most people thought he'd struggle to do. Ok so some of the plot is ermmm a bit lacking, maybe George has other things up his sleeve for Ep3 that us mere mortals arent to know about yet,  and yes I hold my hand up some of the dialogue was a bit iffy at times, but hey thats Star Wars, cast your mind back to Harrison Ford saying to George Lucas on the set of a New Hope "" George you can write that s***, but we cant say it"" says it all really , but it worked and thats all that matters. Jango Fett was superb and he'll be back for the next film   and it was nice to see the cameo of Boba, and I'm sure theres a social commentry somewhere about single parents familys being happy. Fair enough. This IS a good film,  and I am sure once people see the whole finished article( EPs I, II, II) there will be few complaints and the Trilogy will stand on its own two feet alongside the Classic trilogy. And to all the people who just wanna oput this film down and say they could do better, just ask yourself.......whos idea was this?",/review/rw4019444/?ref_=tt_urv
2719,17 May 2002,rolf_ernst,," Star Wars - Destroyed
","Being an avid Star Wars fan (I actually liked Episode I) I can only describe this movie as the worst Star Wars ever. From the really confusing story line, never quite knowing which political faction is who, over the worst dialogs imaginable, to Britney Spears (oops - Padme Amidala) - this movie disappoints at all levels.",/review/rw4019444/?ref_=tt_urv
2720,18 May 2002,cherry_pie_15,10," Best Movie
","It's a very good movie... but you must be a Star Wars Fan, because otherwise you won't like it. If you liked the other Star Wars, you will be pleased by this one... There is lots of action, lots of light sabers, and lots of Ewan McGregor and his nice butt! =)",/review/rw4019444/?ref_=tt_urv
2721,17 May 2002,kennycbjr,5," What's goin' on here?
","Ok, maybe I am not that bright, but the biggest problem with the Star Wars is that I have no idea what the **** is going on at all.  OK, I know that the emperor is trying to start a war, ok, good.  But after that I am not sure what his plan is, what the purpose of the clones is, I have no idea what the bad jedi is up to, and I really don't under stand why the princess falls in love Anakin.  The great thing about the other movies was that the plot was understandable and witty, this one is just bogged down in dialouge, cliches, and an incomprehensible plot.",/review/rw4019444/?ref_=tt_urv
2722,18 May 2002,belem,10," Great,a lot of fun
","very good movie finally George Lucas is back on track,great story ,great action. a little too much CGI and a bit slow in the first half, other than that Star Wars is back. i was hoping that after the Phantom Menace fiasco we will get something good and we did.The only bad thing now is that we have to wait till 2005 for the third one.",/review/rw4019444/?ref_=tt_urv
2723,18 May 2002,eladg-1,10," The best one, only it has a goof
","In the movie, Anakine comes to his mother's farm and meets his step brother Owen...he than meets C-3PO who works at the farm. In episode 4 Owen buys C-3P0 and R2D2....how come he doesn't know them...??? Other than that the movies is SUPERB. Yoda's sabre fight is by far one of the best scenes in Star Wars history....",/review/rw4019444/?ref_=tt_urv
2724,16 May 2002,idreamedmusic,5," One word: WOW
","Yes, Star Wars is back! After having been bitterly disappointed by Episode 1, I was blown away by Attack of the Clones. This is Star Wars how we love it, good story, dazzling effects, great moments of humor (especially Obi-Wan), great characters and the overall feeling - this is it! Really good were all the little references to the original trilogy, and a set of characters that will seem familiar ;)",/review/rw4019444/?ref_=tt_urv
2725,18 May 2002,WapitiKev,5," good acting and amazing CGI scenery can't saves the terrible script
","I love Episode 4-6 (yes, even Jedi) but I was rather disappointed by Episode 1 (I gave it a 7 out of 10).  Unfortunately the news is true, Episode II is the worst of the Star Wars movies.",/review/rw4019444/?ref_=tt_urv
2726,17 May 2002,ekreidler,7," Can a movie be good when all you remember are the bad bits?
","**SPOILERS**I think I liked it. How's that for definitive? Few movies leave me in such a state, but with Star Wars, there's so much more going on around the films that it's hard to evaluate them objectively.",/review/rw4019444/?ref_=tt_urv
2727,16 May 2002,Mist Lynx,10," Impressed
","I am quite impressed with this new star wars movie.  Now it might not be near the empire strikes back or a new hope, but it does a good job of creating anakin as a darker figure.  The special effects are amazing, and they begin to show the creation of the will-be imperial army.  The lightsaber battle is phenomenal, and the new creatures that are introduced are amazing.  The acting is quite good as well.  They also begin to build the character of Boba Fett, which is nice.  This is a MUST see.",/review/rw4019444/?ref_=tt_urv
2728,16 May 2002,adamjacen,10," A fun fantasy thrill-ride across a galaxy far, far away...
","Awesome in scope and breathtaking in execution, ATTACK OF THE CLONES leaves you wanting more!  The story of STAR WARS is coming together, characters become more developed, and the suspense mounts for the conclusion of the prequel trilogy.",/review/rw4019444/?ref_=tt_urv
2729,18 May 2002,mapdealer,10," Very much worth seeing
","Don't listen to these idiots who say this was not a good installment in the SW series.  When the ending credits start and the whole audience errupts in applause, and these idiots say it is not a good movie!? Please. Those nitpicky idiots who didn't like the film have nothing better to do than complain about every little detail ( and are probably the same anal type of people that nobody can get along with - and that you can never satisfy).  SEE THE FILM. Don't listen to those idiot critics out there. THIS IS A FUN FILM WELL WORTH THE PRICE OF ADMISSION!!",/review/rw4019444/?ref_=tt_urv
2730,17 May 2002,fish_lung,10," Great Adventure - Huge Step up From TPM
","Don't believe the self-important film critics and wannabe indy-film student reviewers, this is a very good film, but more importantly, it's a great time at the movies!  The visuals are incredible, the sets and backgrounds are breathtaking, the special effects are what we have come to expect, groundbreaking, and the battle scenes are unreal.  Seeing Yoda in action alone is worth seeing the film!  The dialogue and acting, while still typically Lucas-style choppy, are better than Phantom Menace, and Hayden Christenson is a force (excuse the pun) to be reckoned with in Hollywood. He delivers a great performance as a coming of age Jedi struggling with the inner demons that will eventually lead him to... well, we all know where he ends up.  But despite that foreknowledge, you're still captivated by him and the rollercoaster ride of his emotions. AOTC follows the same pattern that Lucas established with the first trilogy. While A New Hope, and subsequently Phantom Menace were bright, colorful films, which mainly introduce us to the essential characters and give a thin base story from which to launch the rest of the trilogy, Attack of the Clones in turn follows Empire Strikes Back step for step.  It is dark and brooding, like Empire, it has 2 separate plots which branch out, and then come back together, like Empire, and ends with a battle scene eerily similar to Empire's climax.  And in the same frustrating and wonderful way as Empire, Clones raises far more questions than it answers.",/review/rw4019444/?ref_=tt_urv
2731,14 June 2003,larathecroft,," Episode II-Attack of the Drones
","The drones and robots could have done a better acting job.  Just when I thought the series couldn't get any worse, here it is.   Episode II, an even more unstable, unstructured, boring, badly if edited at all, emotionless, sloppy, terrible attempt at movie genius.  The only thing that makes the movie bearable is the special effects, which is nothing in comparison when compared to all of the other movies that came out that year.  No originality, eye widening, or gasping scenes.  The plot line is as a zig zag line, or even a dotted line, which stops and goes in different directions without reaching any impacting climax at the end.  The romantic relationship between Anakin and the Princess was awkward, due to the fact that he was eight years old when they first met, and she was a teenager.   In addition it was just out right lame, forced, and both actors had no chemistry together.  (Spoilers)  The worse was the ending, which is a rushed action scene in which there is no impact at all to the audience, and in the end, Anakin's arm is chopped off with no emphasis.  Then in a pathetic attempt to awe the audience Yoda fights the bad guy.  This is just terrible, but then again, the bad guy really had no deep conflict with any of the characters, so it didn't matter who fought him.  Then the scene in addition is chopped, and we are hurled into the next scene with a horrible ceremony, with two emotionless, bad actors getting married.  I have no idea why this movie received such high reviews, I have no idea how it could make over $300 million dollars just by being a follow-up of it's superior predecessors. Everyone complains about Jar Jar, he was the only character that brought life and feeling to the movie.  Now that is sad.  All I can say is that it is a terrible movie, and I will not waste a penny to see the next one. Take you money and rent the original 3 Star Wars reruns, trust me, it will be more satisfying.",/review/rw4019444/?ref_=tt_urv
2732,11 November 2002,marymcg,5," I just don't get it!
","I saw AOTC last night on DVD, hoping to enjoy it, because I'd heard good things, and I enjoyed Hayden Christiansen in My Life as a House, and Natalie Portman in Leon, Samuel L Jackson in Pulp Fiction, and Ewan McGregor in just about everything. Oh dear! Maybe it's me, but I'd get as much enjoyment from and episode of Star Trek. While I can admire the geniuses that created the look of the film, the problem is the script. It is just too simplistic, for what is supposedly a big theme, epic movie... The actors looked uncomfortable throughout, and apart from the ""It's star wars!"" factor, I can't imagine why they would want to do it... Another thing, I appreciate that the film is part of a series, but shouldn't each episode be able to stand alone in terms of entertainment? At the end of this film, there is an overwhelming sense that it is unfinished, like an episode of a Danielle Steele mini-series, following a great family dynasty over 60 or 70 years... ""tune in, in 2005, to find out what happens next between Anakin and Amidala, and find out if Obi Wan Kenobi can save the galaxy before his beard turns white"". With Harry Potter, and Lord of the Rings, I didn't get the same sense of incompletion. This is probably going too far, but the film feels like a giant advertisement for Star Wars Inc. The company's outlived its usefulness, lets revive the movies, and give it a new lease of life.",/review/rw4019444/?ref_=tt_urv
2733,15 May 2002,CGanim8t0r,," ultimately bittersweet
","Being a huge Star Wars fan guru, this movie contains a balance between what is pleasant and what is unsatisfactory.",/review/rw4019444/?ref_=tt_urv
2734,18 May 2002,gajnak,10," The best so far
","The WOW is back, but for different reasons from the original.  The first Star Wars film, Episode IV in the saga, was a supremely delightful popcorner that succeeded because of its then ground-breaking special effects, humor and its hint at a much larger universe encompassing its story line. It was absolute perfection for what it was.",/review/rw4019444/?ref_=tt_urv
2735,27 May 2002,stroutjr,2," The Force is in neutral
","This is primarily a love story, and not a very good one!  The clones don't really get involved until the bitter end.  I know it's tough to do a sequel, but bigger and more don't cut it.  The plot was thin, acting bad and there were no real villains.",/review/rw4019444/?ref_=tt_urv
2736,25 May 2002,philipmurphy,7," And the best actor award goes to... Yoda!
","With 20 minutes of editing, this would have a been a great movie.  Those 20 minutes of course would be the ""romantic"" scenes between Anikan Skywalker and Padme Amidala.  My 7 seven year old son and his friends were just gagging at the existence of ""mushy"" scenes, while the adults were just embarrassed to be watching what was essentially a high school level performance.  The audience in today's showing in Seattle reacted in the only sane way possible - they broke out laughing every time McGregor and Portman appeared in another silly romantic setting.  What else can you do with a script that has Padme saying ""she will not let it happen"" (giving us a cruelly false sense of hope) and next is entertaining the puppy-love-struck Jedi by the fire in a very enticing dress....  And the Sound of Music scene?",/review/rw4019444/?ref_=tt_urv
2737,19 May 2002,psychox78,10," The best in the series.
","**(Possible Spoilers Ahead!!)** Attack of the Clones is a wonderful film worthy of the name, ""Star Wars"". Lucas seems to have generally listened to his fans and added (or removed) things that left Episode 1 with a sour feeling for some.  This time around, expect to see: 1). a smaller, less annoying role for Jar-Jar Binks, 2). SPECTACULAR battles (with some of the most memorable scenes in the entire series), 3). an engrossing and informative story--complete with many scenes, lines, and characters that begin to tell the story of things to come, and 3). very good acting--some of the best of the series (including exceptional performances from Ewen Mcgregor and Yoda).  I will try not spoil to much as the film needs to be seen.  It focuses on Anakin Skywalker--now grown--protecting the former Queen--now Senator Padme' Amidala from a few assassination attempts and their growing love affair.  Meanwhile, Obi-wan has put on the detective hat and begins looking into the identity of the assassin and a mysterious Clone Army.  More into the film, as the action begins to heat up, the film culminates into quite possibly the best action sequences of the entire series--with an emphasis on a terrific Yoda.  All in all, I would highly recommend seeing this film, as it contains all the plot, action, and intrigue that a Star Wars fan could ask for.",/review/rw4019444/?ref_=tt_urv
2738,22 May 2002,shortfatandallthat,," eh......
","Honestly was not impressed.  Was disappointed that a good majority of the film was shot on a green screen, and it was painfully obvious.  The dialogue was cheesy, the C3po puns were horrid, and the romantic plot was weak.  I remember the good old days when people spent time in the make-up chair, instead of just pushing buttons on a computer.  I miss the actual alien dudes, no more computers! I would have been just as happy if they had fast fowarded thru the first 2 hours, and push play when we get to the Yoda fight. This was the only thing that I enjoyed. Sorry die-hard fans, but not Lucas' best work. The originals are always going to be the best.",/review/rw4019444/?ref_=tt_urv
2739,16 May 2002,dave70,1," What happened to the Star Wars saga?
","Oh how I long for the days of the Original Trilogy. What now passes for the Star Wars opus is a bunch of overwrought, obvious CGI shots and such wooden acting that makes you cringe (damn was the ""romance"" scene boring!). This wasn't a Star Wars film, it was The Mummy Returns to Outer Space.",/review/rw4019444/?ref_=tt_urv
2740,26 May 2002,Ozymandias_the_King,6," It sure looks good...just don't use your brain.
","I thought that Jedi were supposed to be wise.  Let's see, Obi Wan goes to a planet which has been erased from the Jedi Archives to find a cloning factory where some Jedi ordered the creation of an army of clones 10 (ten) years ago.  Oddly though, none of the Jedi Council know anything about it. Not even Yoda.  The army is cloned from a bounty hunter named Fett.  Obi Wan follows Fett to the leaders of the Separatist movement, Count Dooku.  Fett is working for Dooku, who tells Obi Wan about the Sith Lord, Darth Sidious. Dooku even tells Obi Wan that Sidious has control of the Senate. Now, Dooku himself is a rogue Jedi.  He leads the battle against the Jedi. Master Jedi Mace Windu not only sees Fett with Dooku, but decapitates him. Why is the dark side so mysterious?  Because Lucas is playing the Jedi mind trick on the weak minded masses.  A clear minded six-year-old could figure it out.  My nephew did.  So why are Yoda, Master Windu, and Obi Wan so baffled.  Because Lucas is using cool special effects for misdirection. Sadly though, Lucas sucks as a Director.  Everyone knows the best two Star Wars Episodes (Empire Strikes Back, and Return of the Jedi) were directed by someone other than Lucas.  It's obvious throughout the whole film.",/review/rw4019444/?ref_=tt_urv
2741,17 May 2002,SherlockJr,10," The Force Is Strong With This One
","Sure, the critics hated it, but they hated it for all the reasons that make the Star Wars series great: cheesy acting in the leads, solid acting from supporting characters and villains, incredible special effects, well-choreographed action, and good versus evil.  If you consider yourself a Star Wars fan, you will love it. If you aren't a fan, see it anyway, so Lucas can finance Episode III",/review/rw4019444/?ref_=tt_urv
2742,22 May 2002,disneyguy1313,," Dangerous and Disturbing with Good Reason
","""Star Wars: Episode II - Attack of the Clones"" is the best ""Star Wars"" movie to date. Granted that it does have its moments of non-greatness, it is an overall enjoyable movie with an intriguing central character.",/review/rw4019444/?ref_=tt_urv
2743,25 June 2002,franseag,," I'd like to see a 10 year-old rate this movie...
","..unfortunately, there aren't a whole lot of 10 year-olds writing reviews. That generation had to like this movie.",/review/rw4019444/?ref_=tt_urv
2744,16 May 2002,mickisdaddy,9," It was awesome
",My wife and I were lucky enough to see it last night at a premiere.  We both loved it.  Lucas sure is making Anikin and Amidala look like their future children (Luke and Lea).  The ending is intense.  Everyone in the theater cheered at the end.  Do go see it if you were not planning on it.  I liked it better than any of the other Star Wars movies.,/review/rw4019444/?ref_=tt_urv
2745,24 May 2002,DragonZfiRe,2," Lucas is the worst director!! (Spoilers)
","George Lucas may have created the Star Wars universe, but he shouldn't be directing the movies.  Maybe he was better when he was younger.  Star Wars and American Grafitti were excellent.  He is better at producing and creating.  Episode 5 and 6 he didn't direct and they turned out better than 1 and 2 by a longshot.",/review/rw4019444/?ref_=tt_urv
2746,19 May 2002,w_sasso_mdtv,10," An emotional thrill ride from start to finish
","""Star Wars: Episode II-Attack of the Clones"", George Lucas' 5th installment of the Star Wars Saga, is truly a wonder to behold.  The film is rich with dramatic intensity, dynamic story-telling, and some of the best action scenes ever witnessed.  Lucas has gotten back to his roots, and has created one of the finest films in a long time, and, dare I say, the best of all the Star Wars films.  The pieces of the saga are starting to fall into place nicely, as we see the beginning of the end for the Galactic Republic, and Anakin Skywalker's inevitable descent to the dark side.  My grade...A-",/review/rw4019444/?ref_=tt_urv
2747,17 May 2002,mwmills1969,6," Silly action sequences and poor dialogue
","Although many people criticized Phantom Menace, I enjoyed it.  I liked the calm Zen-ness of the Jedis, and the action sequences were ""believable"".",/review/rw4019444/?ref_=tt_urv
2748,18 May 2002,supagopha,1," Jaw dropping effects and exceptionally fun moments heavily weighed down by some poor performances.
","After seeing Attack of the Clones today I left the theater chatting with my friends about the insane coolness that is Yoda and other such things, but I also felt a little disappointed.  For a good portion of the film I had gone back to my wide-eyed days of a pre-teen as ships raced through the skies and lightsabers sliced the air.  I felt that tingle of excitement as dozens of jedi drew the sabers, preparing for the ensuing battle.  Unfortunately, I am no longer at the age of ten or eleven.",/review/rw4019444/?ref_=tt_urv
2749,17 May 2002,jobo23_99,," Now THAT's More Like It...
","Attack of the Clones is roughly Avogadro's number times better than Phantom Menace.  The story unfolds to a much higher standard in this chapter of the epic trilogy of trilogies...we get to see many ""historical"" figures and previously vague references made in the latter trilogy are fleshed out for us for the first time.  Of course, we still have to be bored to tears by flat acting in the romance aspect (although I must say that Padama's outfits were ""sheerly"" amazing...pardon the pun), which has no business in a sci-fi action flick but, for the sake of understanding where Luke and Leia came from, it is something I can deal with...",/review/rw4019444/?ref_=tt_urv
2750,11 June 2002,tfunk3780,5," GREAT SPECIAL FX!... that's it.
","I couldn't help but feel that George Lucas was bragging in the first few drawn out scenes; with special effects fit for an interactive theater.  But I think the man was suckered into making the movie into a commercial.  I hope he knows better. With the latest teenie-bopper actors and terrible cliches (a robot in a diner with a Boston accent and a skirt...come on!) I think this movie is seriously turning away from the direction the original trilogy took us. The plot was good, I think, but elaborated by the wrong cast (except for Obi Wan- Ewan McGregor was flawlessly convincing!)  And thankyou Yoda for the choreography- I was beginning to think you were all talk.  The foreshadowing of Anakin Skywalker's transition to Darth Vader?  Too early, too strong, too cheesy, all said with a pouty lower lip I've seen on my 3 year old sister before. Hey Lucas, ditch the contracting toymakers and give us a real movie.",/review/rw4019444/?ref_=tt_urv
2751,14 May 2002,johnbeer,3," Lucas has fallen to the dark side...
","Being a huge Star Wars fan myself, I was very eager to see the next chapter in this saga. I must admit I have been dissapointed by the Phantom Menace which I found evasive and quirky compared to the more ""serious"" or ""classics"" sequels. Nevertheless, I had heard the second one would be different, that it would be targeted at a more adult audience and I hoped some people might have learn from their past mistakes... But what I saw makes me beleive Lucas has fallen to the dark side of the force...",/review/rw4019444/?ref_=tt_urv
2752,24 May 2002,DJ Kris,10," The Force is back!
","Since i can remember my self,i've been a great Star Wars fan!I can watch all the movies (yes,EVEN Episode I!) without get bored and every time i like them more and more.I'm not the kind of fun that collects every toy that comes out or stuff like that.I like the movies and their plot,the way that they are made,the feeling that every movie provides... I belong to the fans that were a bit dissapointed by Episode I but i knew that this was only the beginning and that in some years i was going to see one of the best Star Wars movies! I went to the theater to watch a Star Wars movie,to be taken in this familiar universe and have some wonderfull moments.And i was not dissapointed this time...Attack of the Clones is wonderfull made,from the beginning till the end!The story is better than Episode I and the characters have more depth.Ewan McGregor and Hayden Christensen are making an incredible duo,the way they speak and act is very enjoyable! I've read some bad reviews about the chemistry between Christensen and Natalie Portman,but i think that it is set up vey good.It is not Shakespeare,it is not even Titanic but it's ok,just ok,a very good love story in the Star Wars universe.And i don't want to hear anything about comparissons with the classic trilogy!It is the new trilogy and it has a totally new feeling,that is to be expected! My only instance about the movie has to do something with the greatest actor that AOTC has:Christofer Lee.In this final scene,where he challenges Yoda into a lightsaber duel it seems like Lucas wrote it just to please the fans.I mean,what do the fans awaited all the years?To see once Yoda fighting!And Lucas writes a very cheesy dialogue for Christofer Lee's role and it seems like Count Dooku is only there to announce something like ""Hey,fans,this is what you have waiting for!See Yoda fighting!"".This is my only instance,because when the fight begins,WOW,it was really something never seen before!Good job! I don't know,i would like to tell more but without give any more spoiklers,it's a bit difficult.The movie rocks,it is the movie every Star Wars fan,hardcore or not,wanted to see.It has fun,it has emotion, it has darkness and,yes,it has mistakes but,hell,it is Star Wars that you are watching to!A must for the fans.Well,other people can se it too but only after watching at least Episode I.I rated this movie 10/10 and i can't wait till 2005 for Episode III!",/review/rw4019444/?ref_=tt_urv
2753,16 May 2002,kristopherwaddell,8," Even better than the real thing
","Attack of the Clones is without a doubt the most enjoyable cinematic experience in a long while.  For the Star Wars fan this is the film you have been waiting for....for the partner of the star wars fan this is a movie you can really sit back and enjoy, unlike Phantom Menace, and we all thank you terribly for sitting through it with us.",/review/rw4019444/?ref_=tt_urv
2754,19 May 2002,greggiern,10," i dont get it
","so many newspapers and critics are talking about how bad this movie was, im sorry but your all just very wrong, this was definitely one of the greatest movies of all times, and im not obsessed or anything, ive seen it twice, ill probably see it once or twice more in the movies, but its just such an awesome movie, it has everything!",/review/rw4019444/?ref_=tt_urv
2755,16 May 2002,timstumbo,9," Tremendous Film Flowing Full of the Force
","What can i say, It's a breathtaking movie indeed. The movie was much better than Episode 1 in many ways which you will observe by going and viewing the movie yourself. Over all the love scenes in my opinion were under acted but the Incredible battle scenes and duels make up for it. Over all the movie is well worth the money and I would encourage you to go and see it soon.",/review/rw4019444/?ref_=tt_urv
2756,17 May 2002,darlingp-1,10," Attack brings the Star Wars movies back to the glory days.
","First of all let me just say that although I thought the Phantom Menace was okay it did not live up to the standard of the first three. Now with Attack of the Clones Lucas has restored my faith in the Star Wars franchise. This movie is nothing short of spectacular and ranks up with Empire in sheer enjoyment and awe. I was never board, always on the edge of my seat and wanted to see the film again the second it ended. As far as I can see the only way someone wouldn't like the film is if they hate Sci-fi to begin with. Lets not forget that the origin Star Wars was greeted with countless bad reviews from critics. Don't listen to them listen to the fans and people who go to movies for fun not an epiphany.",/review/rw4019444/?ref_=tt_urv
2757,17 May 2002,sundayseven,," yoda....holy god!
","This Movie was the best cinematic experience i've had in a long long time. The sound was awesome,  the effects,   even better and story is unfolding very nicely to toward the conclusion that we all know. Anakin has made his first few steps toward turning over. The little death star plan was indeed a nice touch.  Yoda....well he ain't called Master Yoda for nothing!  I found a whole new respect for that little dude.  Mace Windu was efficient as expected.  And the explanation By Anakin of how he attacked the tusken raiders was moving to say the least...along the empire theme music playing in the background. All in all one of the best Star Wars movies to date. Mr. Lucas, i'll be giving you another 7 bucks next week!!!  save me a seat!!!",/review/rw4019444/?ref_=tt_urv
2758,17 May 2002,greg_wilson,," Torn Between Two Movies
","How many things in life give you a visceral reaction each and every time you experience them?  Seeing an overwhelming work of art.  Catching a whiff of perfume or soap that an old flame always wore.  Hearing a song on the radio that marked a significant event in your life.  All of these things immediately take me back to the moment when I experience them.  One of the other things is seeing the words `STAR WARS' outlined in blue scream onto a movie screen while the first few chords of the Star Wars theme music stream into my ears.  When this happens, I am 10 years old again, in a dark theater in Pebble Beach, California.  I am clearly not alone in this, as it is widely documented how the viewing of this film was a watershed event in the lives of so many people my age.",/review/rw4019444/?ref_=tt_urv
2759,18 May 2002,pinkflyd777,8," Finally a worthy successor to the original trilogy!
","After the disappointment I felt with ""The Phantom Menace, I am very pleased to say that the series is back on track with ""Episode 2"".   Yoda, R2D2, and C3P0 are finally given more screen time and Jar Jar only has about 2 minutes of screen time.  PERFECT!  The droids have always provided the comic relief and they just don't need the annoying hijinks of Jar Jar. I'm rating this movie a ""9"" out of ""10"", only dropping one star because of some hokey dialogue in the love story. But Lucas has really redeemed the series with this one and now I'm really looking forward to ""Episode 3.""",/review/rw4019444/?ref_=tt_urv
2760,18 May 2002,akenathos,8," Simply....wordless
","I've seen SW-II, yesterday night, and...what to say? Simply perfect! Again, George confirmed his genius in directing, in creating and transmitting emotions. The film is complete: romantic, dramatic, astonishing, breathtaking, 2:30 hours of pure amusement. The characters are well-""designed"", the actors well selected and, obvious, perfectly directed, and the battles...wow, a real thrilling experience! The moment I saw Yoda taking his lightsabre to duel with Dooku...unforgettable. And what about the perfect way of describing the Anakin's dangerous behavior that will lead him to the Dark Side? First, I was very frightened about this film, because it represented a milestone thru the entire SW saga, so there was the risk it could ""ruin"" all the good work done before, but then...I even stayed for the following projection, and it won't be the last, you can count on it! At the end, a prophecy: SW-III will be the best SW episode ever, the confirmation that George Lucas is one of the best directors ever lived, together with Sergio Leone, Stanley Kubrick and less more... Jesus, still 3 years...how will we do?",/review/rw4019444/?ref_=tt_urv
2761,18 May 2002,Obi-Wan Wilson,10," Redemption
","I saw Star Wars Episode II - Attack of the Clones the first day, first showing at the closest theatre, I had reserved tickets 2 weeks in advance and I was one of the 4 first people in the theatre.  Why?  Because I knew that Episode II would much better than Episode I.  Many people including me, did not think Episode I lived up to it's expectations.  The special effects were great, but it was too childish for me.  Although I liked the movie enough, it lacked the bang and the excitement of the original films, save for the podrace and final lightsaber duel.  But Episode II definitely made up for all that, with a more serious plot filled with excitement all the way through.",/review/rw4019444/?ref_=tt_urv
2762,19 May 2002,jreiles,," A brief summary
",For anyone who wants a brief but to the point synopsis regarding whether this movie is a hit or a worse clone of the phantom menance:Yoda is my new idol!!! Need I say more??? I will never see him in the same light again!!!,/review/rw4019444/?ref_=tt_urv
